ID,IV,A,TR,QV,SO,F3,F6,F9,S1,S3,S6,S7,S9,PI,PP,P6,P12,RF1,RF2,RF3,RF4,RF5,Target
1839513,54,1,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,0,0,0
3014367,10,0,8,0,0,42,65,88,9,26,47,27,73,0,0,0.99,0.99,0,0,0,1,0,0
1552141,0,0,2,3,0,6,6,6,0,0,0,27,0,0,0,1,0.96,1,0,0,1,0,1
1835410,2,0,8,0,0,0,1,2,0,1,1,27,2,0,0,0.95,0.97,0,0,0,1,0,1
3234896,13,1,8,0,0,0,0,0,0,1,4,27,13,0,0,0.82,0.81,0,0,0,1,0,0
1704201,2,0,8,0,0,5,25,45,0,9,35,27,43,0,0,0.48,0.57,0,0,0,1,0,1
3274182,2,0,12,0,0,28,34,48,0,14,27,27,36,0,0,0.9,0.86,0,0,1,1,0,1
1294501,1,2,8,1,0,2,5,8,1,3,5,27,11,0,0,0.68,0.81,0,0,1,1,0,1
1682952,2,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.63,0.72,0,0,0,1,0,0
3261174,0,0,4,0,0,23,43,67,5,23,40,27,50,0,3,0.79,0.87,0,0,1,1,0,1
2185787,9,1,12,3,0,0,0,0,0,0,0,27,0,0,0,0.48,0.48,1,0,0,1,0,0
3147683,4,0,12,0,0,0,1,3,0,1,6,27,8,0,0,0.73,0.79,0,0,0,1,0,0
1106877,253,205,8,51,0,179,433,688,72,280,586,27,911,0,0,0.99,0.98,0,0,0,1,0,0
2834936,206,1,12,0,0,0,0,0,2,8,21,27,28,0,0,0.92,0.9,1,0,0,1,0,0
1709940,0,0,2,0,0,10,10,10,0,0,0,27,0,0,0,0.95,0.97,0,0,0,1,0,0
1121101,0,0,2,3,0,6,6,6,0,0,0,27,0,0,0,1,0.96,1,0,0,1,0,0
1599297,289,19,12,2,0,0,0,0,6,32,53,27,91,0,0,0.75,0.72,0,0,0,1,0,0
2125427,1,2,8,0,0,25,25,50,2,11,20,27,29,0,0,0.98,0.97,0,0,0,1,0,1
2107865,7,0,15,0,0,0,0,1,0,2,3,27,7,0,0,0.9,0.91,0,0,0,1,0,0
1578760,0,4,8,0,0,21,33,47,9,18,50,27,63,0,0,0.45,0.57,1,0,0,1,0,1
1982311,17,0,8,0,0,0,0,0,1,3,3,27,3,0,0,0.94,0.95,0,0,0,1,0,0
1410983,0,1,8,0,0,2,3,5,0,1,3,27,3,0,0,0.37,0.38,0,0,0,1,0,1
1265703,109,50,4,78,0,28,103,130,32,87,169,27,247,0,0,0.77,0.8,0,0,0,1,0,0
1981345,4,2,8,0,0,0,0,0,0,0,1,27,1,0,0,0.84,0.77,0,0,0,1,0,1
2099809,23,0,2,0,0,168,168,336,25,56,109,27,137,0,0,0.03,0.09,0,0,0,1,0,1
1653916,-49,133,NA,0,0,0,0,0,141,541,817,27,1094,0,0,-99,-99,0,0,0,0,0,1
1377460,2,0,8,0,0,0,0,0,0,0,0,27,1,0,0,0.95,0.88,0,0,0,1,0,0
2302560,11,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.98,0.93,1,0,0,1,0,0
1782660,2,1,8,0,0,30,75,105,14,43,77,27,97,0,0,0.89,0.88,0,0,1,1,0,1
2084918,354,2,8,177,0,0,0,0,2,11,15,27,25,0,0,0.96,0.81,1,0,0,1,0,0
2242789,14,0,12,0,0,0,0,0,0,1,1,27,1,0,0,0.07,0.22,0,0,0,1,0,0
3020668,34,1,52,0,0,0,0,0,1,2,7,27,7,0,0,0,0,1,0,0,1,0,0
2128341,128,51,8,15,0,120,256,392,68,203,373,27,513,0,0,0.73,0.69,0,0,0,1,0,0
2236086,10,0,2,0,0,0,0,0,1,1,1,27,1,0,0,0.15,0.09,0,0,1,1,0,0
1924799,28,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0.95,0,0,0,1,0,0
3154974,11,0,2,0,0,0,0,0,0,0,0,27,1,0,0,0.44,0.48,1,0,0,1,0,0
1725984,500,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0.98,0,0,0,1,0,0
1231872,37,4,8,0,0,0,0,25,3,11,27,27,34,0,0,0.99,0.98,0,0,0,1,0,0
3172238,55,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.56,0.68,0,0,0,1,0,0
1145303,-3,140,2,0,14,473,737,957,165,275,474,27,779,0,0,0.06,0.5,0,0,0,1,0,1
1815312,-1,1,0,0,1,26,46,61,6,15,40,27,52,0,0,0,0,0,0,0,0,0,1
1710507,2,0,2,0,0,1,2,3,1,1,3,27,3,0,0,0.37,0.4,1,0,0,1,0,1
2161722,1,1,8,0,0,3,6,9,4,5,8,27,8,0,0,0.84,0.87,0,0,0,1,0,1
3006499,8,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
2126099,281,29,12,0,0,0,0,0,12,48,101,27,183,0,0,1,0.99,0,0,0,1,0,0
1347562,259,49,4,22,0,112,378,691,33,212,736,27,758,0,0,0.99,0.99,0,0,0,1,0,0
2303061,101,147,8,3,0,594,894,1074,69,230,473,27,854,0,16,0.1,0.2,0,0,0,1,0,0
2206133,0,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0.99,0,0,1,1,0,0
1693693,87,5,NA,0,0,0,0,0,4,24,48,27,83,0,0,-99,-99,0,0,0,0,0,0
1449794,0,0,2,0,0,5,5,5,0,0,0,27,0,0,2,0.63,0.72,1,0,0,1,0,1
1808330,2,2,2,0,0,0,0,0,0,0,0,27,1,0,0,1,1,0,0,0,1,0,0
3164968,2,1,9,0,0,0,0,0,0,0,0,27,1,0,0,0.54,0.48,0,0,0,1,0,0
2067079,162,27,2,8,0,23,116,231,35,126,297,27,427,0,0,0.97,0.95,0,0,0,1,0,0
2269943,5,0,8,0,0,0,0,0,0,0,2,27,2,0,0,0.82,0.81,0,0,0,1,0,0
2231193,-7,26,8,0,7,77,107,121,10,42,78,27,123,0,0,0.89,0.95,0,0,0,1,0,1
1516428,8,0,4,0,0,0,0,0,0,0,1,27,1,0,0,0.73,0.78,0,0,0,1,0,0
1272409,15,1,3,0,0,18,18,36,1,2,24,27,24,0,0,0.42,0.46,0,0,1,1,0,0
1730019,2,0,8,0,0,15,23,31,0,6,13,27,18,0,7,0.17,0.33,0,0,0,1,0,1
1296657,174,48,8,0,0,0,102,102,18,61,120,27,188,0,0,0.8,0.85,0,0,0,1,0,0
1451052,2,0,8,0,0,2,4,5,2,4,5,27,8,0,0,0.98,0.95,0,0,0,1,0,1
2225556,0,0,2,0,0,5,5,5,0,0,0,27,0,0,0,0,0,1,0,0,1,0,1
1450390,26,1,0,0,0,0,0,0,0,1,1,27,1,0,0,0,0,0,0,0,1,0,0
1228267,20,0,8,0,0,0,12,21,2,18,25,27,47,0,0,0.99,0.98,0,0,0,1,0,0
1654173,11,0,8,0,0,0,0,0,2,3,5,27,9,0,0,0.8,0.82,0,0,0,1,0,0
3031663,0,52,8,0,0,268,370,540,56,173,249,27,323,0,0,0.41,0.46,0,0,0,1,0,1
1952308,3,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.68,0.66,0,0,0,1,0,0
2236554,415,2,8,0,0,0,0,0,0,5,6,27,6,0,0,0.98,0.97,0,0,0,1,0,0
2829781,0,1,NA,0,0,0,36,48,0,0,2,27,2,0,0,-99,-99,1,0,0,0,0,0
1410190,6,0,12,0,0,35,65,95,13,33,52,27,76,0,0,0.97,0.92,0,0,0,1,0,1
2990485,1,0,4,0,0,0,0,0,0,0,1,27,1,0,0,0.73,0.78,0,0,0,1,0,1
1286141,5,0,2,0,0,9,18,36,5,15,24,27,34,0,0,0.85,0.87,0,0,0,1,0,0
2025360,0,1,8,1,0,5,5,5,0,4,5,27,7,0,0,0.98,0.98,0,0,1,1,0,1
3216291,6,0,8,0,0,0,6,12,0,0,0,27,0,0,0,1,0.98,0,0,0,1,0,0
1449184,6,12,2,20,0,42,98,140,16,48,81,27,120,0,0,0.51,0.53,0,0,1,1,0,0
1666502,33,10,52,0,0,0,0,0,3,4,10,27,15,0,0,0.99,0.99,1,0,0,1,0,0
1142109,62,9,8,0,0,0,25,25,12,28,43,27,70,0,0,0.59,0.77,0,0,1,1,0,0
1582577,287,8,52,0,0,0,0,0,6,16,25,27,34,0,0,0.86,0.89,1,0,0,0,0,0
1736095,4,0,2,0,0,0,0,0,0,0,0,27,2,0,0,0.8,0.82,0,0,1,1,0,0
2082761,0,0,9,0,0,2,3,4,0,2,2,27,2,0,0,1,0.99,0,0,0,1,0,1
1716394,1,3,12,1,0,1,5,7,1,3,8,27,14,0,0,0.98,0.99,0,0,1,1,0,1
2278323,5,3,12,0,0,0,0,2,2,3,4,27,6,0,0,0.73,0.76,0,0,0,1,0,0
1534060,1252,0,2,0,0,0,0,0,4,40,64,27,64,0,0,0.38,0.47,0,0,0,1,0,0
2860683,62,2,NA,0,0,0,0,0,0,1,1,27,1,0,0,-99,-99,1,0,0,0,0,0
1468848,1,0,8,0,0,2,3,5,1,3,5,27,5,0,0,0.79,0.66,0,0,0,1,0,1
2103956,5,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.85,0.93,1,0,1,1,0,0
1739627,52,5,2,30,0,0,30,60,6,35,49,27,63,0,0,0.75,0.41,1,0,0,1,0,0
1372895,-15,3,NA,0,0,0,0,0,1,15,54,27,110,0,0,-99,-99,0,0,0,0,0,1
1429773,-1,8,8,0,2,15,15,15,1,7,30,27,35,0,0,0.33,0.57,0,0,0,1,0,1
1814491,722,82,8,11,0,0,0,0,42,127,241,27,409,0,0,0.9,0.77,0,0,0,1,0,0
1693396,6,1,2,0,0,10,10,10,0,0,0,27,0,0,0,0.27,0.35,1,0,0,1,0,1
2283154,5,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.76,0,0,0,1,0,0
2112544,10,3,14,0,0,40,50,60,1,10,20,27,29,0,0,0.99,0.99,0,0,0,1,0,0
1536478,3,0,8,0,0,2,2,6,1,5,8,27,11,0,0,0.85,0.89,0,0,1,1,0,1
1764530,0,30,2,0,0,444,444,444,0,1,1,27,1,0,0,0.71,0.66,0,0,0,1,0,0
1889617,0,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,0
2247422,-5,6,2,0,5,25,37,37,19,21,21,27,21,0,0,0.96,0.96,1,0,0,1,0,1
2126742,6,1,2,0,0,0,0,0,1,2,2,27,2,0,0,1,0.84,1,0,0,1,0,0
3086075,0,0,8,0,0,7,9,13,1,5,7,27,11,0,0,0.79,0.87,0,0,0,1,0,1
1847547,3,0,9,1,0,2,2,2,1,2,9,27,12,0,0,0.99,0.99,0,0,1,1,0,0
2037876,4,1,2,0,0,0,0,0,0,0,0,27,0,0,0,0.96,0.97,0,0,0,1,0,0
2276486,6,0,8,0,0,9,19,29,0,11,17,27,27,0,0,0.98,0.97,0,0,0,1,0,0
3176055,98,0,8,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,0
1558739,25,61,8,20,10,172,277,347,75,242,278,27,363,0,2,0.91,0.93,0,0,1,1,0,1
2215031,1,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.83,0,0,0,1,0,0
1374017,0,0,9,0,0,23,34,56,8,19,36,27,57,0,0,0.98,0.98,0,0,0,1,0,1
1784741,23,0,8,0,0,0,0,0,0,1,1,27,2,0,0,0.97,0.93,0,0,0,1,0,0
2841346,18,0,4,3,0,0,0,0,3,5,15,27,18,0,0,0.73,0.78,0,0,0,1,0,0
1601611,0,2,8,0,0,5,5,6,0,0,2,27,5,0,0,0.76,0.78,0,0,0,1,0,1
2163684,1,0,8,0,0,4,6,8,2,5,6,27,7,0,0,0.68,0.49,0,0,1,1,0,1
1250093,31,0,30,0,0,42,42,102,17,52,85,27,123,0,0,0.86,0.86,0,0,0,1,0,0
1193098,0,0,12,0,0,10,10,10,0,0,0,27,0,0,0,0,0.02,0,0,0,1,0,1
2303195,314,63,8,138,0,120,120,120,35,481,874,27,1001,0,0,0.99,0.96,0,0,0,1,0,0
3271886,5,1,2,0,0,0,0,0,1,6,9,27,9,0,0,0.83,0.91,1,0,0,1,0,0
2295110,20,1,NA,0,0,0,0,0,0,0,1,27,1,0,0,-99,-99,1,0,0,1,0,0
2205027,8,3,9,1,0,5,5,5,3,11,21,27,32,0,0,0.95,0.9,0,0,0,1,0,0
1939541,0,1,2,0,0,42,76,109,0,0,0,27,4,0,0,0.78,0.89,1,0,0,1,0,1
1146222,2,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.79,0,0,0,1,0,0
1359589,48,0,8,0,0,60,135,225,25,74,147,27,207,0,0,0.74,0.61,0,0,1,1,0,0
1700716,12,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.58,0.58,1,0,0,1,0,0
1766488,0,0,12,0,1,93,93,93,1,1,1,27,1,0,0,0.78,0.78,0,0,0,1,0,1
3063759,17,0,9,0,0,0,0,0,0,0,0,27,1,0,0,0.7,0.66,0,0,0,1,0,0
1289912,5,3,2,0,0,14,21,35,6,16,29,27,32,0,0,0.79,0.89,0,0,1,1,0,0
2165001,2,1,4,4,0,0,0,0,0,2,2,27,2,0,0,0.22,0.14,1,0,0,1,0,1
1527279,6,0,NA,0,0,0,0,0,0,2,3,27,5,0,0,-99,-99,1,0,0,1,0,0
3212654,218,169,9,56,0,71,196,296,32,115,251,27,419,0,0,0.99,0.99,0,0,0,1,0,0
1628857,2,0,12,0,0,20,30,40,5,10,20,27,26,0,0,0.78,0.78,0,0,1,1,0,1
1762659,1,835,NA,0,11,0,0,0,998,2058,2061,27,2061,0,0,-99,-99,0,0,0,1,0,1
2975054,43,36,8,0,0,40,70,100,8,42,90,27,155,0,0,0.82,0.81,0,0,0,1,0,0
1821250,0,0,8,0,0,7,9,13,3,5,6,27,8,0,0,0.17,0.33,0,0,0,1,0,1
1278878,16,0,4,0,0,0,0,0,0,1,2,27,2,0,0,0.77,0.8,1,0,0,1,0,0
1809758,0,0,8,0,0,8,14,22,3,16,30,27,41,0,0,0.97,0.98,0,0,0,1,0,1
2933063,1654,4,8,10,0,0,0,0,12,22,26,27,56,0,0,0.94,0.94,0,0,0,1,0,0
1907042,0,0,9,0,0,0,0,0,0,1,1,27,1,0,0,0.68,0.66,1,0,0,1,0,1
3202107,0,0,8,0,0,16,16,16,0,0,0,27,0,0,0,1,0.93,0,0,0,1,0,1
3141695,6,0,9,4,0,14,14,14,6,16,35,27,47,0,0,0.92,0.87,0,0,0,1,0,0
2018879,0,1,9,0,0,2,3,4,1,2,2,27,3,0,0,0.68,0.66,0,0,0,1,0,1
2811896,128,67,8,78,8,216,432,624,83,235,496,27,709,0,0,0.94,0.82,0,0,1,1,0,0
1564166,4890,246,8,0,0,0,0,0,104,365,745,27,1077,0,0,0.99,0.99,0,0,0,1,0,0
1528105,1246,474,8,149,0,1518,3036,4554,524,1492,2906,27,4332,0,0,1,1,0,0,0,1,0,0
1444134,10,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
2967983,2,2,4,0,0,200,200,200,3,20,38,27,60,0,0,0.92,0.96,1,0,0,0,0,1
2233896,0,0,8,0,0,6,10,10,4,11,16,27,20,0,0,0.76,0.87,0,0,0,1,0,1
2273039,1,0,2,1,0,0,1,2,0,1,1,27,2,0,0,0.92,0.88,0,0,0,1,0,0
3241763,2,0,4,2,0,1,3,4,0,2,3,27,6,0,0,0.73,0.78,0,0,0,1,0,0
2279014,5,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.81,0,0,0,1,0,0
2816162,16,0,8,5,0,5,21,29,5,14,28,27,46,0,0,0.96,0.96,0,0,0,1,0,0
1931462,5,1,0,0,0,10,18,26,2,12,28,27,40,0,0,0,0,0,0,1,0,0,1
1715674,36,10,9,2,0,0,0,0,1,5,15,27,25,0,0,0.86,0.84,0,0,0,1,0,0
1585805,3,0,8,0,0,0,1,2,0,0,2,27,3,0,0,1,0.99,0,0,0,1,0,1
1311764,1,3,8,0,0,47,72,72,13,22,43,27,61,0,0,0.06,0.13,0,0,1,1,0,1
1783691,10,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
2858079,0,1,8,0,0,0,0,0,1,2,2,27,2,0,0,0.5,0.52,1,0,0,1,0,0
3019826,7,0,9,0,0,0,0,0,1,1,3,27,3,0,0,0.94,0.83,1,0,0,1,0,0
2288277,0,0,2,0,0,0,0,0,0,3,5,27,6,0,0,0.99,0.99,0,0,0,1,0,1
1315388,0,0,8,0,0,1,2,2,2,2,3,27,3,0,0,0.99,0.99,0,0,0,1,0,1
1999153,1,6,8,0,0,30,30,30,8,15,23,27,29,0,0,1,0.41,0,0,1,1,0,1
1205333,16,5,12,0,0,14,14,14,8,9,10,27,30,0,0,0.93,0.89,0,0,0,1,0,1
1527715,5,3,2,0,0,30,45,60,6,14,30,27,44,0,0,0.84,0.89,0,0,0,1,0,1
1117315,19,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.07,0.51,1,0,0,1,0,0
3224228,12,0,8,3,0,35,70,112,10,29,71,27,98,0,0,1,1,0,0,0,1,0,0
1593363,3,1,4,0,0,6,12,17,1,2,2,27,2,0,0,0.75,0.81,1,0,0,1,0,1
1999255,4,0,8,0,0,1,5,10,5,6,7,27,7,0,0,0.78,0.74,0,0,1,1,0,1
1749299,3,0,2,0,0,1,4,6,0,3,4,27,4,0,0,0.9,0.94,1,0,0,1,0,1
1423751,4,0,4,0,0,4,8,8,0,2,2,27,2,0,0,0.89,0.9,0,0,0,1,0,0
1826628,7,0,8,0,0,12,12,12,0,0,0,27,0,0,0,0.95,0.96,1,0,0,1,0,1
1870977,3,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.98,0,0,0,1,0,0
3150908,333,449,8,2,0,912,2057,2846,94,458,1716,27,2723,0,0,0.87,0.91,0,0,0,1,0,0
2174540,4,0,3,0,0,37,55,91,2,9,14,27,14,0,0,0.41,0.46,1,0,0,1,0,0
2183656,1,0,NA,0,0,0,0,0,0,1,1,27,1,0,0,-99,-99,1,0,1,1,0,0
1184022,2,0,12,0,0,2,3,5,1,3,4,27,6,0,0,0.87,0.59,0,0,0,1,0,1
3245235,14,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
1113707,0,19,NA,0,0,138,184,184,0,0,0,27,0,0,0,-99,-99,0,0,1,1,0,1
1954427,10,4,16,10,0,20,40,50,7,20,32,27,46,0,0,1,0.98,0,0,0,1,0,0
1609547,3,1,2,0,0,0,1,2,0,0,3,27,5,0,0,0.91,0.86,0,0,1,1,0,1
1625297,0,0,2,0,0,7,12,16,0,0,0,27,0,0,0,0.53,0.54,1,0,0,1,0,1
1472942,3,0,9,0,0,0,0,0,0,0,0,27,1,0,0,0.86,0.84,0,0,0,1,0,0
1143283,3,0,2,0,0,8,16,24,1,4,8,27,15,0,0,0.74,0.76,0,0,0,1,0,0
1172823,147,25,12,1,0,200,200,200,8,31,202,27,248,0,0,0.56,0.72,0,0,0,1,0,0
1122000,127,1,8,0,0,0,0,50,9,19,57,27,105,0,0,1,0.97,0,0,1,1,0,0
1643004,2,2,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0.83,0,0,0,1,0,0
2041332,7,0,2,0,0,0,0,0,1,4,5,27,9,0,0,0.95,0.97,0,0,0,1,0,0
1319901,4,0,2,0,0,0,0,3,0,18,20,27,24,0,0,0.79,0.89,0,0,0,1,0,1
1167786,10,0,8,0,0,22,42,66,10,30,51,27,71,0,0,0.98,0.98,0,0,0,1,0,1
1593551,-2,50,12,0,2,20,20,20,1,4,11,27,25,0,0,0.74,0.74,0,0,0,1,0,1
1707068,7,0,2,0,0,0,0,0,0,0,1,27,1,0,0,0.68,0.64,0,0,0,1,0,0
2248619,6,0,12,0,0,0,2,3,1,7,10,27,14,0,0,0.8,0.77,0,0,0,1,0,0
1348492,31,1,2,0,0,0,0,0,0,3,11,27,15,0,0,0.91,0.68,0,0,0,1,0,1
3120362,5,0,9,2,0,0,0,2,1,1,4,27,7,0,0,0.7,0.66,0,0,0,1,0,0
3192983,0,3,12,0,0,7,13,13,3,4,10,27,15,0,0,0.99,0.99,0,0,1,1,0,1
1536663,35,1,2,0,0,0,0,0,1,2,2,27,4,0,0,0.96,0.94,0,0,0,1,0,0
2064818,763,122,8,12,0,0,204,408,93,316,681,27,904,0,0,0.98,0.91,0,0,0,1,0,0
2280606,18,0,8,0,0,0,0,0,0,0,0,27,0,0,0,-99,0.5,0,0,1,1,0,0
1552895,15,3,8,0,0,0,6,12,3,10,12,27,24,0,0,0.97,0.84,0,0,0,1,0,0
2861333,5,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.83,0.69,0,0,0,1,0,0
1537529,175,0,0,0,0,59,293,449,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0
2016759,53,24,2,24,0,60,120,150,19,55,104,27,153,0,0,0.99,0.99,0,0,0,1,0,0
2137774,99,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.93,0.87,0,0,0,1,0,0
1164343,3,0,12,0,0,10,10,14,2,11,20,27,25,0,0,0.82,0.79,0,0,1,1,0,1
2106456,56,0,2,0,0,0,20,40,1,19,28,27,43,0,0,0.6,0.41,0,0,0,1,0,0
3167949,7,1,2,0,0,0,0,0,0,1,1,27,1,0,0,0.93,0.96,1,0,0,1,0,0
1698366,84,13,2,54,0,206,426,646,0,0,0,27,0,0,0,0.59,0.56,1,0,0,1,0,1
1104411,0,1,8,0,0,10,10,20,6,8,15,27,20,0,0,0.75,0.89,0,0,0,1,0,1
1141310,4,1,8,0,0,0,0,0,0,0,1,27,1,0,0,0.97,0.96,0,0,0,1,0,0
1879076,13,0,12,0,0,21,35,49,8,24,25,27,25,0,0,0.38,0.47,0,0,0,0,0,1
2837107,1,0,2,0,0,10,10,10,2,5,5,27,5,0,0,0.99,0.99,0,0,0,1,0,1
2118340,0,0,2,0,0,6,8,8,0,0,0,27,0,0,0,0.37,0.36,1,0,1,1,0,1
1906147,24,9,8,32,0,0,0,0,4,11,40,27,68,0,0,0.92,0.94,0,0,0,1,0,0
2860470,16,1,9,0,0,0,0,0,0,0,0,27,0,0,0,0.7,0.66,0,0,0,1,0,0
3173082,73,2,8,0,0,0,0,0,1,5,13,27,21,0,0,1,1,0,0,1,1,0,0
1491561,19,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.59,0.84,1,0,0,1,0,0
1437814,8,0,8,0,0,0,0,0,0,0,1,27,2,0,0,0.85,0.78,0,0,0,1,0,0
1208709,6,0,8,0,0,18,42,78,4,17,46,27,66,0,0,0.78,0.73,0,0,1,1,0,0
2008655,22,56,8,0,0,140,220,280,28,89,172,27,259,0,0,0.61,0.57,0,0,1,1,0,1
1286808,3,0,4,0,0,1,4,6,0,2,4,27,7,0,0,0.89,0.9,0,0,0,1,0,1
3036487,0,0,2,0,0,68,102,170,8,48,100,27,153,0,0,0.9,0.95,0,0,0,1,0,1
1657693,67,8,0,0,2,0,12,32,15,41,87,27,133,0,0,-99,0,0,0,0,0,0,1
1963443,3,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.78,0.78,0,0,0,1,0,0
1674763,229,198,8,152,0,340,580,780,109,296,552,27,872,0,0,0.89,0.94,0,0,0,1,0,0
1198390,237,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.65,0.74,0,0,0,1,0,0
1940719,1,3,12,0,0,21,21,21,0,3,10,27,15,0,0,0.59,0.63,0,0,1,1,0,1
1120501,1,1,8,0,0,2,2,3,0,1,1,27,5,0,0,0.17,0.34,0,0,0,1,0,0
2175488,316,171,2,144,0,390,810,1290,151,382,549,27,617,0,0,0.99,0.95,1,0,0,1,0,0
3181475,134,19,16,0,0,0,0,0,2,24,51,27,74,0,0,0.73,0.7,0,0,0,1,0,0
1740727,2012,921,2,916,0,3500,7000,10250,1152,3132,5567,27,7840,0,0,1,1,0,0,0,1,0,0
1843654,0,4,2,0,0,72,108,108,0,0,0,27,0,0,0,0.67,0.55,1,0,0,0,0,1
2953135,3,0,12,0,0,8,8,8,0,1,4,27,6,0,0,0.46,0.4,0,0,0,1,0,0
2140108,-13,0,2,0,0,165,315,465,17,38,40,27,40,0,15,0.22,0.27,1,0,0,1,0,1
1789005,4,0,8,0,0,0,0,1,1,1,2,27,6,0,0,0.89,0.78,0,0,0,1,0,0
2094703,13,0,9,0,0,0,0,0,0,1,2,27,3,0,0,0.85,0.82,0,0,0,1,0,0
2910690,50,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,1,0,0
2045916,322,0,8,0,0,0,0,0,0,0,1,27,1,0,0,0.79,0.66,0,0,0,1,0,0
2232673,0,1,NA,0,0,32,49,56,0,0,3,27,7,0,0,-99,-99,0,0,0,1,0,1
2824115,4,1,2,0,0,0,0,0,0,0,0,27,0,0,0,0.54,0.71,0,0,0,1,0,0
1166596,9,14,8,0,0,14,22,38,9,17,35,27,55,0,0,1,0.89,0,0,0,1,0,1
1592314,98,0,8,0,0,0,0,0,0,3,3,27,6,0,0,0.99,0.99,0,0,0,1,0,0
1193514,3,3,8,0,0,0,0,0,3,6,10,27,20,0,0,0.94,0.96,1,0,0,1,0,0
1354338,28,0,2,0,0,0,0,0,1,2,2,27,2,0,0,0.99,0.98,0,0,0,1,0,0
3188840,0,1,2,0,0,6,9,9,0,0,0,27,0,0,1,0.76,0.71,1,0,1,1,0,0
2002755,3,0,8,0,0,12,12,12,0,3,5,27,5,0,0,1,0.94,0,0,0,1,0,1
2130133,10,0,2,0,0,0,0,0,0,0,0,27,1,0,0,0.18,0.31,1,0,0,1,0,0
1362313,10,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.58,0.58,1,0,0,1,0,0
1440116,6,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.56,0.46,0,0,0,1,0,0
1219505,2,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.77,0.8,0,0,0,1,0,0
2927648,24,0,8,14,0,57,93,93,10,22,45,27,86,0,0,0.94,0.97,0,0,0,1,0,0
3039535,37,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.97,0.97,0,0,0,1,0,0
1865408,2,0,8,0,0,20,20,20,1,3,7,27,11,0,0,0.6,0.47,0,0,1,1,0,1
3111018,10,0,5,0,0,0,0,0,0,0,1,27,1,0,0,0.86,0.75,0,0,0,1,0,0
1303931,13,2,2,0,0,0,0,0,0,0,1,27,1,0,0,0,0.09,1,0,0,1,0,0
1527619,5,0,8,0,0,0,0,0,0,0,2,27,7,0,0,0.85,0.78,0,0,0,1,0,0
3066998,12,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.54,0.56,1,0,0,1,0,0
1297125,-15,96,8,0,22,569,932,1370,114,423,945,27,1366,0,33,0.48,0.53,0,0,0,1,0,1
2296881,6,0,8,0,0,1,1,1,0,0,0,27,0,0,0,-99,-99,1,0,1,1,0,0
1839497,5,0,2,0,0,0,24,24,2,4,7,27,15,0,0,0.99,0.98,0,0,0,1,0,1
1453518,49,0,2,0,0,0,0,0,0,0,1,27,1,0,0,0.78,0.82,0,0,0,1,0,0
2857252,26,0,8,0,0,0,0,0,0,0,0,27,1,0,0,0.48,0.57,0,0,0,1,0,0
1946251,1,0,2,0,0,1,2,2,3,5,7,27,12,0,0,0.68,0.64,0,0,0,1,0,1
1853202,491,3,8,0,0,0,0,0,0,0,1,27,2,0,0,-99,-99,0,0,0,1,0,0
2935707,4,0,3,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.99,0,0,1,1,0,0
2102655,2,3,2,1,0,48,48,48,22,48,48,27,48,0,0,0.4,0.29,1,0,0,1,0,1
